date,commodity,index_value,pct_change,roll_mean_3,roll_std_3,upper_bound,lower_bound,anomaly
2005-07-01,meat,72.6,-1.3586956521739135,72.93333333333332,0.5773502691899904,73.59844084344019,72.26822582322646,False
2005-08-01,meat,72.8,0.27548209366392573,73.0,0.5291502622133065,73.60958110206973,72.39041889793027,False
2005-09-01,meat,73.9,1.5109890109890278,73.10000000000001,0.7000000000002847,73.90640000000033,72.29359999999969,False
2005-10-01,meat,73.8,-0.13531799729364913,73.5,0.608276253030077,74.20073424349064,72.79926575650936,False
2005-11-01,meat,74.1,0.40650406504063596,73.93333333333332,0.15275252316589222,74.10930424002044,73.75736242664621,False
2005-12-01,meat,74.4,0.4048582995951566,74.1,0.3000000000003031,74.44560000000034,73.75439999999965,False
2006-01-01,meat,71.2,-4.301075268817211,73.23333333333333,1.7672954855749754,75.2692577327157,71.19740893395097,False
2006-02-01,meat,68.8,-3.370786516853941,71.46666666666667,2.8095076674275323,74.70321949954318,68.23011383379016,False
2006-03-01,meat,68.0,-1.1627906976744096,69.33333333333333,1.6653327995732732,71.25179671844174,67.41486994822492,False
2006-04-01,meat,67.4,-0.8823529411764675,68.06666666666668,0.7023769168579282,68.87580487488701,67.25752845844634,False
2006-05-01,meat,69.0,2.3738872403560762,68.13333333333334,0.8082903768664007,69.06448384748343,67.20218281918325,False
2006-06-01,meat,71.3,3.3333333333333215,69.23333333333333,1.9604421270046546,71.4917626636427,66.97490400302397,False
2006-07-01,meat,72.7,1.963534361851349,71.0,1.8681541692271497,73.15211360294968,68.84788639705032,False
2006-08-01,meat,74.8,2.888583218706997,72.93333333333334,1.7616280348965865,74.9627288295342,70.90393783713247,False
2006-09-01,meat,75.3,0.6684491978609541,74.26666666666667,1.3796134724382856,75.85598138691557,72.67735194641776,False
2006-10-01,meat,74.3,-1.3280212483399723,74.8,0.4999999999997369,75.37599999999969,74.2240000000003,False
2006-11-01,meat,72.6,-2.288021534320328,74.06666666666666,1.3650396819628718,75.6391923802879,72.49414095304543,False
2006-12-01,meat,71.3,-1.7906336088154284,72.73333333333333,1.5044378795196889,74.46644577054002,71.00022089612665,False
2007-01-01,meat,70.7,-0.8415147265077083,71.53333333333332,0.971253485622615,72.65221734877056,70.41444931789607,False
2007-02-01,meat,72.2,2.121640735502117,71.4,0.7549834435276028,72.2697409269438,70.53025907305621,False
2007-03-01,meat,73.9,2.3545706371191244,72.26666666666667,1.601041327803194,74.11106627629594,70.42226705703739,False
2007-04-01,meat,75.8,2.571041948579156,73.96666666666668,1.800925687898642,76.04133305912592,71.89200027420745,False
2007-05-01,meat,77.5,2.242744063324542,75.73333333333333,1.800925687898478,77.80799972579238,73.65866694087428,False
2007-06-01,meat,78.8,1.6774193548387162,77.36666666666666,1.5044378795191373,79.0997791038727,75.63355422946061,False
2007-07-01,meat,79.9,1.3959390862944288,78.73333333333333,1.2013880860619344,80.11733240847668,77.34933425818998,False
2007-08-01,meat,79.9,0.0,79.53333333333333,0.6350852961069812,80.26495159444858,78.80171507221809,False
2007-09-01,meat,81.4,1.8773466833541974,80.4,0.8660254037830872,81.39766126515812,79.40233873484189,True
2007-10-01,meat,80.1,-1.597051597051613,80.46666666666667,0.8144527815232594,81.40491627098146,79.52841706235188,False
2007-11-01,meat,81.1,1.2484394506866447,80.86666666666666,0.6806859285535733,81.65081685636038,80.08251647697294,False
2007-12-01,meat,81.8,0.8631319358816336,81.0,0.8544003745302626,81.98426923145887,80.01573076854113,False
2008-01-01,meat,82.8,1.2224938875305513,81.89999999999999,0.8544003745300737,82.88426923145863,80.91573076854135,False
2008-02-01,meat,80.6,-2.657004830917875,81.73333333333333,1.1015141094559442,83.00227758742658,80.46438907924009,False
2008-03-01,meat,85.6,6.203473945409432,82.99999999999999,2.505992817227682,85.88690372544627,80.1130962745537,False
2008-04-01,meat,87.0,1.6355140186915973,84.39999999999999,3.364520768251592,88.27592792502583,80.52407207497416,False
2008-05-01,meat,91.8,5.517241379310334,88.13333333333333,3.2516662395344964,91.87925284127707,84.38741382538959,False
2008-06-01,meat,93.6,1.9607843137254832,90.8,3.411744421845542,94.73032957396606,86.86967042603393,False
2008-07-01,meat,100.4,7.2649572649572836,95.26666666666667,4.535783651512281,100.49188943320881,90.04144390012452,False
2008-08-01,meat,102.1,1.6932270916334646,98.69999999999999,4.4977772288088635,103.8814393675878,93.51856063241217,False
2008-09-01,meat,100.9,-1.1753183153770719,101.13333333333334,0.8736894948000654,102.13982363134302,100.12684303532366,False
